2022-09-20 09:33:28;30.8;38.2;31.33;110.87;34.95;275.95
2022-09-20 09:33:30;30.8;38.2;31.35;110.39;34.97;275.99
2022-09-20 09:33:31;30.8;38.2;31.35;108.87;34.93;275.37
2022-09-20 09:33:32;30.8;38.2;31.41;106.99;34.93;273.99
2022-09-20 09:33:33;30.8;38.2;31.43;87.39;34.95;273.07
2022-09-20 09:33:34;30.8;38.2;31.43;36.73;34.95;379.05
2022-09-20 09:33:36;30.8;38.3;31.43;107.07;34.95;270.47
2022-09-20 09:33:37;30.8;38.3;31.49;106.35;34.97;269.91
2022-09-20 09:33:38;30.8;38.1;31.49;106.25;34.99;268.13
2022-09-20 09:33:39;30.8;38.1;31.53;106.43;34.99;267.75
2022-09-20 09:33:41;30.9;38.2;31.57;106.09;34.99;265.43
2022-09-20 09:33:42;30.9;38.2;31.59;105.61;34.95;263.91
2022-09-20 09:33:43;30.9;38.0;31.61;104.23;34.93;262.87
2022-09-20 09:33:44;30.9;38.0;31.67;103.97;34.91;262.29
2022-09-20 09:33:46;30.9;37.9;31.67;105.19;34.91;261.11
2022-09-20 09:33:47;30.9;37.9;31.71;106.63;34.87;260.33
2022-09-20 09:33:48;30.9;37.8;31.75;108.61;34.85;260.19
2022-09-20 09:33:49;30.9;37.8;31.77;109.79;34.79;259.71
2022-09-20 09:33:51;30.9;37.8;31.81;109.65;34.77;260.37
2022-09-20 09:33:52;30.9;37.8;31.85;110.21;34.75;260.41
2022-09-20 09:33:53;30.9;37.8;31.89;112.27;34.75;260.85
2022-09-20 09:33:54;30.9;37.8;31.97;114.03;34.79;261.87
2022-09-20 09:33:56;30.9;37.9;31.97;114.33;34.75;262.59
2022-09-20 09:33:57;30.9;37.9;32.01;113.65;34.77;263.07
2022-09-20 09:33:58;31.0;37.9;32.05;111.77;34.71;264.31
2022-09-20 09:33:59;31.0;37.9;32.09;112.91;34.69;264.11
2022-09-20 09:34:01;31.0;37.9;32.15;111.51;34.77;264.55
2022-09-20 09:34:02;31.0;37.9;32.19;110.73;34.75;264.55
2022-09-20 09:34:03;31.0;38.0;32.19;110.71;34.69;264.89
2022-09-20 09:34:04;31.0;38.0;32.23;110.49;34.73;265.51
2022-09-20 09:34:05;31.0;38.0;32.27;109.19;34.73;265.11
2022-09-20 09:34:07;31.0;38.0;32.27;109.25;34.75;265.85
2022-09-20 09:34:08;31.0;38.0;32.29;109.05;34.77;265.89
