2022-09-20 11:58:09;26.0;46.8;29.69;109.89;28.93;274.25
2022-09-20 11:58:10;26.0;46.8;29.71;109.33;32.55;272.63
2022-09-20 11:58:12;26.9;43.7;29.71;110.49;32.61;271.07
2022-09-20 11:58:13;26.9;43.7;29.77;110.91;32.59;270.45
2022-09-20 11:58:14;26.9;43.6;29.77;110.59;32.61;268.53
2022-09-20 11:58:15;26.9;43.6;29.77;109.59;32.63;266.91
2022-09-20 11:58:17;26.9;43.6;29.83;107.21;32.59;264.39
2022-09-20 11:58:18;26.9;43.6;29.87;107.27;32.59;263.99
2022-09-20 11:58:19;26.9;43.6;29.89;109.85;32.63;261.81
2022-09-20 11:58:20;26.9;43.6;29.85;111.35;32.63;261.09
2022-09-20 11:58:21;26.9;43.4;29.89;113.33;32.57;259.63
2022-09-20 11:58:23;26.9;43.4;29.89;112.79;32.57;258.17
2022-09-20 11:58:24;26.9;43.3;30.01;110.77;32.53;257.75
2022-09-20 11:58:25;26.9;43.3;30.01;110.41;32.53;257.19
2022-09-20 11:58:26;26.9;43.3;30.03;111.73;32.57;257.39
2022-09-20 11:58:27;26.9;43.3;30.03;112.07;32.57;258.01
2022-09-20 11:58:29;27.0;43.0;30.05;111.41;32.55;257.89
2022-09-20 11:58:30;27.0;43.0;30.07;110.15;32.53;258.63
2022-09-20 11:58:31;27.0;43.0;30.13;109.37;33.35;259.01
2022-09-20 11:58:32;27.0;43.0;30.09;109.77;32.57;259.73
2022-09-20 11:58:34;27.0;43.0;30.15;108.51;32.55;260.05
2022-09-20 11:58:35;27.0;43.0;30.13;108.25;32.59;260.63
2022-09-20 11:58:36;27.0;42.9;30.13;108.55;32.59;261.35
2022-09-20 11:58:37;27.0;42.9;30.15;108.05;1037.55;261.63
2022-09-20 11:58:39;27.1;42.9;30.15;108.21;32.61;262.27
2022-09-20 11:58:40;27.1;42.9;30.19;109.85;32.63;262.41
2022-09-20 11:58:41;27.1;42.8;30.19;111.29;32.71;262.41
2022-09-20 11:58:42;27.1;42.8;30.19;111.77;32.71;262.69
2022-09-20 11:58:44;27.1;42.6;30.23;112.51;32.67;262.33
2022-09-20 11:58:45;27.1;42.6;30.23;111.39;32.71;261.85
2022-09-20 11:58:46;27.1;42.6;30.21;110.97;32.71;262.31
2022-09-20 11:58:47;27.1;42.6;30.21;110.81;32.73;262.01
2022-09-20 11:58:49;27.1;42.5;30.23;110.43;32.73;261.45
2022-09-20 11:58:50;27.1;42.5;30.23;110.01;32.65;261.29
2022-09-20 11:58:51;27.1;42.5;30.23;109.59;32.65;263.05
2022-09-20 11:58:52;27.1;42.5;30.25;108.97;32.65;261.05
2022-09-20 11:58:54;27.1;42.5;30.23;108.51;32.61;260.85
2022-09-20 11:58:55;27.1;42.5;30.25;108.73;32.57;261.13
2022-09-20 11:58:56;27.2;42.5;30.27;108.05;32.55;261.21
2022-09-20 11:58:57;27.2;42.5;30.31;107.89;32.55;261.83
2022-09-20 11:58:59;27.1;42.5;30.29;108.25;32.55;261.91
2022-09-20 11:59:00;27.1;42.5;30.29;108.91;32.59;262.29
2022-09-20 11:59:01;27.1;42.5;30.29;111.05;31.89;262.95
2022-09-20 11:59:02;27.1;42.5;30.31;111.27;32.57;263.33
2022-09-20 11:59:04;27.1;42.6;30.33;112.63;32.51;262.89
2022-09-20 11:59:05;27.1;42.6;30.31;111.93;1036.27;263.25
2022-09-20 11:59:06;27.1;42.6;30.35;112.11;32.45;263.19
2022-09-20 11:59:07;27.1;42.6;30.35;111.15;32.49;263.63
2022-09-20 11:59:09;27.2;42.6;30.35;111.13;32.45;263.97
2022-09-20 11:59:10;27.2;42.6;30.33;110.45;32.43;263.95
2022-09-20 11:59:11;27.2;42.5;30.35;110.57;32.43;263.29
2022-09-20 11:59:12;27.2;42.5;30.35;109.59;32.43;263.47
2022-09-20 11:59:14;27.2;42.4;30.35;109.45;32.39;262.99
2022-09-20 11:59:15;27.2;42.4;30.37;109.29;32.39;263.53
2022-09-20 11:59:16;27.2;42.4;30.37;108.45;32.37;263.51
2022-09-20 11:59:17;27.2;42.4;30.45;108.77;32.37;262.91
2022-09-20 11:59:19;27.2;42.3;30.43;108.21;32.39;262.67
2022-09-20 11:59:20;27.2;42.3;30.45;107.89;32.35;263.29
