2022-09-20 15:27:30;30.7;37.7;30.99;103.63;-273.15;-273.15
2022-09-20 15:27:31;30.7;37.7;31.07;47.35;-273.15;-273.15
2022-09-20 15:27:32;28.2;41.9;31.07;114.05;-273.15;-273.15
2022-09-20 15:27:33;28.2;41.9;31.13;113.21;-273.15;-273.15
2022-09-20 15:27:35;28.2;41.7;31.11;112.95;34.17;275.33
2022-09-20 15:27:36;28.2;41.7;31.19;113.33;34.21;274.47
2022-09-20 15:27:37;28.3;41.6;31.19;113.17;34.17;272.73
2022-09-20 15:27:38;28.3;41.6;31.21;112.63;34.17;271.57
2022-09-20 15:27:40;28.3;41.5;31.29;111.01;34.21;269.53
2022-09-20 15:27:41;28.3;41.5;31.29;110.61;34.23;268.65
2022-09-20 15:27:42;28.3;41.5;31.33;110.33;34.23;266.59
2022-09-20 15:27:43;28.3;41.5;31.33;110.57;34.25;265.33
2022-09-20 15:27:45;28.3;41.5;31.35;110.49;34.17;264.47
2022-09-20 15:27:46;28.3;41.5;31.37;110.17;34.15;264.05
2022-09-20 15:27:47;28.3;41.3;31.41;109.05;34.09;263.21
2022-09-20 15:30:24;29.2;39.5;31.41;111.29;35.31;275.95
2022-09-20 15:30:25;29.2;39.5;31.41;110.11;35.37;273.69
2022-09-20 15:30:27;29.2;39.5;31.45;110.29;35.41;272.35
2022-09-20 15:30:28;29.2;39.5;31.45;110.37;35.39;270.87
2022-09-20 15:30:29;29.2;39.5;31.51;110.19;35.33;265.73
2022-09-20 15:30:30;29.2;39.5;31.55;109.57;35.35;267.59
2022-09-20 15:30:32;29.2;39.5;31.59;108.27;-273.15;-273.15
2022-09-20 15:30:33;29.2;39.5;31.61;107.69;35.29;264.53
2022-09-20 15:30:34;29.2;39.4;31.65;107.69;35.19;263.21
2022-09-20 15:30:35;29.2;39.4;31.67;108.03;35.19;262.31
2022-09-20 15:30:36;29.2;39.5;31.67;108.01;35.13;262.69
2022-09-20 15:30:38;29.2;39.5;31.71;108.51;35.13;261.71
2022-09-20 15:30:39;29.3;39.5;31.73;109.35;36.43;261.71
2022-09-20 15:30:40;29.3;39.5;31.73;110.27;-273.15;-273.15
2022-09-20 15:30:41;29.2;39.5;31.75;112.19;36.43;262.45
2022-09-20 15:30:42;29.2;39.5;31.77;112.17;35.09;263.41
2022-09-20 15:30:44;29.2;39.5;31.81;111.87;34.99;264.39
2022-09-20 15:30:45;29.2;39.5;31.81;111.27;34.99;264.09
2022-09-20 15:30:46;29.2;39.5;31.85;110.17;34.97;264.85
2022-09-20 15:30:47;29.2;39.5;31.93;110.21;34.97;265.41
2022-09-20 15:30:49;29.2;39.5;31.87;109.65;34.91;266.39
2022-09-20 15:30:50;29.2;39.5;31.95;108.95;34.93;266.53
2022-09-20 15:30:51;29.3;39.5;31.97;108.85;34.87;267.21
2022-09-20 15:30:52;29.3;39.5;31.97;108.55;34.89;267.23
2022-09-20 15:30:54;29.2;39.6;32.01;107.75;34.81;266.93
2022-09-20 15:30:55;29.2;39.6;32.01;108.03;34.85;267.19
2022-09-20 15:30:56;29.2;39.8;32.03;107.59;34.79;267.57
2022-09-20 15:30:57;29.2;39.8;32.07;108.11;34.81;266.49
2022-09-20 15:30:59;29.3;39.8;32.07;109.79;34.75;266.97
2022-09-20 15:31:00;29.3;39.8;32.15;110.01;34.71;266.77
2022-09-20 15:31:01;29.2;39.7;32.15;111.39;34.69;266.07
2022-09-20 15:31:02;29.2;39.7;32.17;111.61;34.71;266.99
2022-09-20 15:31:04;29.2;39.6;32.17;111.37;34.69;265.79
2022-09-20 15:31:05;29.2;39.6;32.21;110.79;34.67;266.31
2022-09-20 15:31:06;29.2;39.5;32.23;110.25;34.65;266.47
2022-09-20 15:31:07;29.2;39.5;32.23;109.87;34.59;266.63
2022-09-20 15:31:09;29.2;39.5;32.25;109.23;34.63;267.53
2022-09-20 15:31:10;29.2;39.5;32.27;109.09;34.65;267.17
2022-09-20 15:31:11;29.2;39.5;32.27;108.45;34.63;265.03
2022-09-20 15:31:12;29.2;39.5;32.31;108.47;34.63;267.39
2022-09-20 15:31:14;29.2;39.5;32.33;108.11;34.59;267.81
2022-09-20 15:31:15;29.2;39.5;32.39;107.51;34.57;268.09
2022-09-20 15:31:16;29.2;39.5;32.37;107.31;34.59;268.45
2022-09-20 15:31:17;29.2;39.5;32.41;106.67;34.55;268.77
2022-09-20 15:31:19;29.3;39.5;32.43;106.91;34.55;268.53
2022-09-20 15:31:20;29.3;39.5;32.47;105.93;34.53;268.75
2022-09-20 15:31:21;29.2;39.5;32.49;106.03;34.59;268.91
2022-09-20 15:31:22;29.2;39.5;32.49;105.99;34.55;268.93
