2022-09-20 14:29:51;27.4;45.2;30.77;106.99;35.57;297.11
2022-09-20 14:29:52;27.4;45.2;30.81;36.55;35.71;297.87
2022-09-20 14:29:53;27.5;44.8;30.85;106.51;35.83;297.25
2022-09-20 14:29:54;27.5;44.8;30.91;107.63;35.83;295.39
2022-09-20 14:29:56;27.5;44.6;30.93;107.15;35.81;294.71
2022-09-20 14:29:57;27.5;44.6;30.95;108.01;35.81;294.23
2022-09-20 14:29:58;27.5;44.6;31.01;108.65;35.79;291.79
2022-09-20 14:29:59;27.5;44.6;31.03;108.69;35.77;295.21
2022-09-20 14:30:01;27.6;44.5;31.03;108.41;35.75;294.63
2022-09-20 14:30:02;27.6;44.5;31.09;108.21;35.65;295.27
2022-09-20 14:30:03;27.6;44.4;31.13;109.97;35.61;294.37
2022-09-20 14:30:04;27.6;44.4;31.13;112.55;35.53;294.91
2022-09-20 14:30:06;27.6;44.4;31.15;114.51;35.45;296.57
2022-09-20 14:30:07;27.6;44.4;31.15;115.79;35.45;295.41
2022-09-20 14:30:08;27.7;44.3;31.21;115.45;35.39;291.39
2022-09-20 14:30:09;27.7;44.3;31.23;114.83;35.35;294.61
2022-09-20 14:30:11;27.7;44.4;31.31;115.31;35.31;294.87
2022-09-20 14:30:12;27.7;44.4;31.35;116.01;35.29;294.27
2022-09-20 14:30:13;27.7;44.3;31.37;116.25;35.27;294.23
2022-09-20 14:30:14;27.7;44.3;31.39;116.05;35.21;294.71
2022-09-20 14:30:16;27.7;44.3;31.39;113.57;38.71;295.03
2022-09-20 14:30:17;27.7;44.3;31.39;113.27;35.15;294.07
2022-09-20 14:30:18;27.7;44.3;31.45;114.01;35.13;294.47
2022-09-20 14:30:19;27.7;44.3;31.49;112.67;35.03;294.43
2022-09-20 14:30:20;27.7;44.2;31.51;112.11;34.99;294.43
2022-09-20 14:30:22;27.7;44.2;31.49;112.55;34.97;295.51
2022-09-20 14:30:23;27.7;44.2;31.51;111.21;34.93;290.93
2022-09-20 14:30:24;27.7;44.2;31.51;110.87;34.93;294.77
2022-09-20 14:30:26;27.7;44.2;31.55;111.47;38.77;294.73
2022-09-20 14:30:27;27.7;44.2;31.55;111.07;34.85;294.93
2022-09-20 14:30:28;27.8;44.2;31.55;110.09;34.87;294.73
2022-09-20 14:30:29;27.8;44.2;31.57;109.63;34.77;295.05
2022-09-20 14:30:31;27.8;44.2;31.61;109.01;34.75;294.97
2022-09-20 14:30:32;27.8;44.2;31.61;108.89;34.77;294.91
2022-09-20 14:30:33;27.7;44.2;31.65;108.81;38.91;295.65
2022-09-20 14:30:34;27.7;44.2;31.63;108.37;34.71;294.45
2022-09-20 14:30:36;27.8;44.3;31.63;108.93;34.67;294.93
2022-09-20 14:30:37;27.8;44.3;31.61;110.03;34.65;294.45
2022-09-20 14:30:38;27.8;44.2;31.65;111.47;34.65;295.25
2022-09-20 14:30:39;27.8;44.2;31.65;112.43;34.65;294.89
2022-09-20 14:30:40;27.8;44.2;31.65;113.49;34.65;294.59
2022-09-20 14:30:42;27.8;44.2;31.67;113.11;34.63;294.17
2022-09-20 14:30:43;27.8;44.1;31.71;112.21;34.67;294.29
2022-09-20 14:30:44;27.8;44.1;31.71;112.43;34.63;294.93
2022-09-20 14:30:45;27.8;44.1;31.75;111.23;34.63;294.93
2022-09-20 14:30:46;27.8;44.1;31.71;111.55;34.63;294.27
2022-09-20 14:30:48;27.8;44.0;31.75;110.85;38.27;294.07
2022-09-20 14:30:49;27.8;44.0;31.75;110.83;34.55;294.23
2022-09-20 14:30:50;27.8;44.0;31.73;109.89;34.55;293.79
2022-09-20 14:30:51;27.8;44.0;31.77;110.39;34.57;293.53
2022-09-20 14:30:53;27.8;43.9;31.79;109.39;34.53;294.45
2022-09-20 14:30:54;27.8;43.9;31.81;109.19;34.53;294.23
2022-09-20 14:30:55;27.8;43.9;31.85;108.65;34.51;294.07
2022-09-20 14:30:56;27.8;43.9;31.83;108.37;34.45;294.09
2022-09-20 14:30:58;27.8;43.9;31.85;108.21;34.45;293.87
2022-09-20 14:30:59;27.8;43.9;31.83;107.89;34.43;294.53
2022-09-20 14:31:00;27.8;43.9;31.87;107.87;38.53;294.43
2022-09-20 14:31:01;27.8;43.9;31.87;108.85;1037.55;294.93
2022-09-20 14:31:03;27.8;43.9;31.93;109.97;34.41;295.21
2022-09-20 14:31:04;27.8;43.9;31.89;111.55;34.37;295.07
2022-09-20 14:31:05;27.8;43.9;31.93;112.95;39.07;294.47
2022-09-20 14:31:07;27.8;43.9;31.95;112.99;1032.75;294.57
2022-09-20 14:31:08;27.8;43.8;31.95;112.39;34.35;295.03
2022-09-20 14:31:09;27.8;43.8;31.89;112.11;34.41;294.97
2022-09-20 14:31:10;27.8;43.8;31.95;111.69;34.41;294.93
2022-09-20 14:31:11;27.8;43.8;31.95;111.13;34.41;295.33
2022-09-20 14:31:13;27.8;43.8;31.93;110.45;34.37;295.23
2022-09-20 14:31:14;27.8;43.8;31.93;109.37;34.35;295.35
2022-09-20 14:31:15;27.8;43.8;31.97;109.67;34.37;295.19
2022-09-20 14:31:16;27.8;43.8;31.93;109.39;34.35;295.03
2022-09-20 14:31:18;27.8;43.8;31.95;108.51;34.35;296.27
2022-09-20 14:31:19;27.8;43.8;31.95;108.83;34.43;296.03
2022-09-20 14:31:20;27.8;43.7;31.97;107.77;34.51;296.01
2022-09-20 14:31:21;27.8;43.7;31.97;108.95;34.49;297.11
2022-09-20 14:31:23;27.8;43.7;31.97;110.41;34.51;297.75
2022-09-20 14:31:24;27.8;43.7;31.99;111.25;34.51;297.97
2022-09-20 14:31:25;27.8;43.7;31.97;112.95;34.49;295.61
2022-09-20 14:31:26;27.8;43.7;32.01;113.21;34.49;300.17
2022-09-20 14:31:28;27.9;43.8;31.97;112.73;34.47;300.11
2022-09-20 14:31:29;27.9;43.8;31.99;112.45;34.51;300.89
2022-09-20 14:31:30;27.8;43.7;32.01;112.11;34.45;300.69
2022-09-20 14:31:31;27.8;43.7;31.99;111.95;34.45;302.39
2022-09-20 14:31:33;27.8;43.7;32.01;111.37;34.45;303.25
2022-09-20 14:31:34;27.8;43.7;32.01;110.43;34.47;303.83
2022-09-20 14:31:35;27.8;43.7;32.01;110.35;34.47;304.51
2022-09-20 14:31:36;27.8;43.7;32.01;110.01;34.51;304.89
2022-09-20 14:31:38;27.9;43.7;31.99;109.37;38.65;304.53
2022-09-20 14:31:39;27.9;43.7;31.99;109.59;34.55;304.89
2022-09-20 14:31:40;27.9;43.7;32.01;108.85;34.65;305.45
2022-09-20 14:31:41;27.9;43.7;32.01;108.85;34.69;304.39
2022-09-20 14:31:42;27.9;43.7;32.03;108.73;34.65;304.61
2022-09-20 14:31:44;27.9;43.7;31.99;107.81;34.65;304.69
2022-09-20 14:31:45;27.9;43.7;32.01;107.55;34.65;304.51
2022-09-20 14:31:46;27.9;43.7;32.01;108.07;34.67;304.93
2022-09-20 14:31:47;27.9;43.7;32.01;109.37;34.69;304.27
2022-09-20 14:31:48;27.9;43.7;32.05;109.63;34.71;304.31
2022-09-20 14:31:50;27.9;43.7;32.05;111.63;34.69;304.71
2022-09-20 14:31:51;27.9;43.7;32.07;112.41;34.67;304.01
2022-09-20 14:31:52;27.9;43.8;32.07;112.49;34.71;304.57
2022-09-20 14:31:53;27.9;43.8;32.09;112.33;34.67;304.47
2022-09-20 14:31:55;27.9;43.7;32.07;111.73;34.67;304.57
2022-09-20 14:31:56;27.9;43.7;32.07;111.05;34.69;304.93
2022-09-20 14:31:57;27.9;43.8;32.09;111.59;34.65;300.89
2022-09-20 14:31:58;27.9;43.8;32.09;110.71;34.65;305.59
2022-09-20 14:32:00;27.9;43.8;32.11;110.23;34.23;306.47
2022-09-20 14:32:01;27.9;43.8;32.11;110.35;34.71;306.93
2022-09-20 14:32:02;27.9;43.8;32.07;109.31;34.71;306.91
2022-09-20 14:32:03;27.9;43.8;32.09;109.57;34.77;306.83
2022-09-20 14:32:05;27.9;43.8;32.09;108.37;34.77;306.47
2022-09-20 14:32:06;27.9;43.8;32.09;108.15;34.77;305.71
2022-09-20 14:32:07;27.9;43.8;32.07;107.85;34.81;304.77
2022-09-20 14:32:08;27.9;43.8;32.11;107.53;34.85;303.75
2022-09-20 14:32:10;27.9;43.8;32.09;107.09;34.81;303.49
2022-09-20 14:32:11;27.9;43.8;32.09;106.77;34.81;303.09
2022-09-20 14:32:12;27.9;43.8;32.09;107.79;34.79;301.65
2022-09-20 14:32:13;27.9;43.8;32.09;108.71;34.79;301.19
2022-09-20 14:32:15;27.9;43.8;32.11;110.69;34.77;295.89
2022-09-20 14:32:16;27.9;43.8;32.15;111.71;34.81;299.73
2022-09-20 14:32:17;27.9;43.8;32.11;112.15;38.61;299.23
