2022-09-20 10:43:50;30.7;40.2;33.03;103.49;35.39;274.19
2022-09-20 10:43:51;30.7;40.2;33.07;102.97;35.39;273.75
2022-09-20 10:43:53;30.8;40.3;33.11;92.01;35.43;272.97
2022-09-20 10:43:54;30.8;40.3;33.17;32.67;35.43;271.79
2022-09-20 10:43:55;30.8;40.3;33.23;80.39;35.53;271.65
2022-09-20 10:43:56;30.8;40.3;33.23;105.23;35.51;272.25
2022-09-20 10:43:58;30.8;40.3;33.25;105.23;35.53;271.01
2022-09-20 10:43:59;30.8;40.3;33.29;106.05;35.53;270.97
2022-09-20 10:44:00;30.8;40.3;33.29;106.15;35.55;271.39
2022-09-20 10:44:01;30.8;40.3;33.29;105.83;35.57;271.91
2022-09-20 10:44:02;30.9;40.3;33.31;104.85;35.53;271.79
2022-09-20 10:44:04;30.9;40.3;33.37;102.91;35.55;271.87
2022-09-20 10:44:05;30.9;40.3;33.39;102.51;35.57;272.39
2022-09-20 10:44:06;30.9;40.3;33.39;103.47;35.55;273.29
2022-09-20 10:44:07;31.0;40.4;33.41;103.69;35.53;274.51
2022-09-20 10:44:08;31.0;40.4;33.39;103.55;35.59;275.21
2022-09-20 10:44:10;31.0;40.4;33.49;101.61;35.59;274.93
2022-09-20 10:44:11;31.0;40.4;33.47;100.51;35.61;274.79
2022-09-20 10:44:12;31.0;40.4;33.45;100.89;35.65;275.27
2022-09-20 10:44:13;31.0;40.4;33.49;101.37;35.67;276.61
2022-09-20 10:44:15;31.1;40.3;33.45;101.57;35.67;276.65
2022-09-20 10:44:16;31.1;40.3;33.47;102.17;35.75;276.89
2022-09-20 10:44:17;31.1;40.3;33.51;101.99;35.73;276.15
2022-09-20 10:44:18;31.1;40.3;33.55;103.43;35.75;276.15
2022-09-20 10:44:20;31.1;40.3;33.57;105.73;35.77;276.95
2022-09-20 10:44:21;31.1;40.3;33.55;105.29;35.77;276.33
2022-09-20 10:44:22;31.1;40.3;33.57;105.37;35.75;275.29
2022-09-20 10:44:23;31.1;40.3;33.59;105.41;35.75;276.03
2022-09-20 10:44:25;31.1;40.3;33.63;103.67;35.77;275.83
2022-09-20 10:44:26;31.1;40.3;33.67;103.29;35.75;274.63
2022-09-20 10:44:27;31.1;40.3;33.67;103.69;35.75;275.35
2022-09-20 10:44:28;31.1;40.3;33.71;102.89;35.77;275.35
2022-09-20 10:44:30;31.2;39.8;33.69;102.27;35.73;274.81
2022-09-20 10:44:31;31.2;39.8;33.69;101.85;35.71;275.37
2022-09-20 10:44:32;31.3;39.6;33.73;101.61;35.71;275.69
